release_id,event_id,development,human_direction,ai_direction,complete_written_source,human_evidence,ai_evidence,source_urls
2026-W36,aed8b907-508a-46de-9970-e6502c58f41d,"BOOK. Digital, social networks and artificial intelligence: Are our lives now becoming capsules?",unresolved,unresolved,False,,,https://www.ladepeche.fr/2026/09/06/livre-numerique-reseaux-sociaux-et-intelligence-artificielle-nos-vies-sont-elles-devenues-des-capsules-13535505.php
2026-W36,b3cb89ce-9df0-4942-af91-84c91c948507,The CCAQ wants to regulate the use of artificial intelligence by dealers,loss,loss,True,No explicit reasoning provided beyond governance implications; the text states regulatory constraints on AI use by dealers and suppliers.,Regulatory framing suggests imposing constraints on AI deployment/use by dealers and suppliers.,https://www.automedia.ca/la-ccaq-veut-encadrer-lutilisation-de-lintelligence-artificielle-chez-les-concessionnaires
2026-W36,b3fbb0e3-13bf-411b-968f-109215671c8b,From the ZX81 to Artificial Intelligence,gain,gain,True,the human community gains enhanced capabilities through AI-assisted transcription and indexing,AI capabilities are expanded via integration with genealogy data (SOCFACE) and new AI-powered tools,https://www.rfgenealogie.com/infos/geneatique-du-zx81-a-l-intelligence-artificielle
2026-W36,b644c656-548e-4fd6-bc31-94ca6ac70140,East Expo: The exhibition area will showcase cutting-edge artificial intelligence technologies and applications.,none,gain,True,no explicit human outcomes described,the article describes deployment/application of AI technologies at an expo,http://www.news.cn/fortune/20260901/97d618abe351433a843d8882e10502fa/c.html
2026-W36,b959d80a-99ba-4618-8955-d78818aea10f,Special action to cultivate artificial intelligence application service providers launched,gain,gain,True,This action builds capacity and opportunities for people by expanding the AI service ecosystem.,The policy/initiative structurally increases AI service deployment and capability sharing.,https://www.news.cn/fortune/20260831/d7eaa6eb19dc49e4bc985cbfa9da43de/c.html
2026-W36,b975add8-abad-452e-9aa5-320d321c4402,Mayor Mamdani and Chancellor Samuels Put Students First with Nation’s Broadest Generative AI Moratorium in Schools,loss,loss,True,policy restrains student-facing AI to protect learning,restricting deployment to pilots and moratoriums,https://www.nyc.gov/mayors-office/news/2026/09/mayor-mamdani-and-chancellor-samuels-put-students-first-with-nat
2026-W36,ba2ec4bb-2616-4c18-940b-decb4d76a25d,How to Disable Google's AI Preview for Search Results,gain,gain,True,Users exercise existing autonomy to control AI-driven search previews via settings and extensions.,AI previews are active features that can be enabled/disabled by user-side actions.,https://francoischarron.com/gadgets-techno/web-applications/comment-desactiver-les-apercus-ia-des-recherches-google/psAb7Skyv4
2026-W36,bb4625b4-fae6-4463-a52b-af94b72b873a,The first large model of China’s chemical industry sector has a new version released.,gain,gain,True,people gain capability and productivity through the AI-enabled chemical model ecosystem,AI system demonstrates functional execution and task automation across the chemical workflow,https://www.news.cn/tech/20260831/9b10d6d479fc4141abcbe56ba756771c/c.html
2026-W36,bb8d8aef-ad4f-46f9-8620-399124314c19,"Artificial Intelligence: The model can operate entirely on its own with a computer and hack sophisticated computer systems, OpenAI launches GPT-6",unresolved,unresolved,False,,,https://www.ladepeche.fr/2026/09/03/intelligence-artificielle-le-modele-est-capable-de-se-servir-tout-seul-dun-ordinateur-et-de-pirater-des-systemes-informatiques-sophistiques-openai-13534602.php
2026-W36,bd7c60d8-c9f6-4f1c-a37e-854c40fafb80,"In New York, the use of artificial intelligence will be prohibited for all students until third grade.",loss,loss,True,"The policy restricts AI use by students, limiting their autonomous access to AI tools.","Policy confines AI usage in schools for younger students, limiting its operational reach in this context.",https://www.bfmtv.com/tech/intelligence-artificielle/a-new-york-l-utilisation-de-l-intelligence-artificielle-sera-interdite-pour-tous-les-eleves-jusqu-en-troisieme_AD-202609020789.html | https://siecledigital.fr/2026/09/03/a-new-york-lintelligence-artificielle-bannie-des-ecoles-jusqua-la-troisieme
2026-W36,bedfedab-eb0d-4f88-bb4c-7e75b2d10a56,Broadcom's Artificial Intelligence (AI) Chip Sales Surged 221% to $16.7 Billion Last Quarter: Is the Stock a Screaming Buy Right Now?,gain,gain,True,Investors gain new opportunities as AI-enabled hardware sales grow.,"AI-enabled hardware demand is expanding, driving higher sales.",https://www.theglobeandmail.com/investing/markets/stocks/META/pressreleases/4447914/broadcoms-artificial-intelligence-ai-chip-sales-surged-221-to-167-billion-last-quarter-is-the-stock-a-screaming-buy-right-now
2026-W36,c44c5cdd-0b1b-4e6e-9f0c-c31d535340b0,LAUSD has blocked students from generative AI. How will it teach them about it?,unresolved,unresolved,False,,,https://www.dailynews.com/2026/09/03/lausd-has-blocked-students-from-generative-ai-how-will-it-teach-them-about-it
2026-W36,c45780fc-95f0-479a-a994-ff3c1b463678,A five-phase evaluation framework for diagnostic and predictive medical artificial intelligence,unresolved,unresolved,False,,,https://www.nature.com/articles/s41746-026-03155-7
2026-W36,c58e1ce4-7e9a-4b24-b013-141538839aec,New York bans artificial intelligence in classrooms until high school,unresolved,unresolved,False,,,https://www.lefigaro.fr/international/new-york-interdit-l-intelligence-artificielle-en-classe-jusqu-au-lycee-20260904
2026-W36,c83cdfff-7de8-4905-925e-8d3874f07929,［Yunnan Daily］ Yunnan Province promotes “Artificial Intelligence +” to empower various industries,gain,gain,True,People gain opportunities and capacity to participate in AI-enabled activities,AI systems are deployed to extend capability and enable new applications,https://kjt.yn.gov.cn/xwdt/mtjj/202609/t20260903_4134556.html
2026-W36,ca258beb-54a8-40b4-8d3d-dafccfe2bba3,First Quebec election in the era of generative artificial intelligence,none,gain,True,not described,AI-generated content is discussed as a factor in political campaigning and public discourse,https://ici.radio-canada.ca/nouvelle/2280386/election-quebec-2026-ia-deepfake
2026-W36,ccb8f41c-96e0-4993-9260-17382a5faa13,5 Principles to Regulate Future Data Centers,gain,gain,True,The policy aims to expand public-facing governance and access through regulated data-center development.,Regulation aims to enable AI infrastructure deployment with transparency and accountability.,https://ici.radio-canada.ca/nouvelle/2280517/cadre-national-ia
2026-W36,cce1898b-61a8-4b5d-81ac-f08f2b052c0b,Gansu has introduced a “Artificial Intelligence + Education” action plan,gain,gain,True,"The plan expands human access to AI-enabled education through new courses, improved infrastructure, and broader adoption.",Policy-driven deployment and capacity-building increase AI's reach in education without indicating AI limitations.,http://paper.people.com.cn/rmrb/pc/content/202609/04/content_30179082.html
2026-W36,cd48bb1a-8114-4ed4-8383-33043275bbc6,"Culture History of AI"" addresses artificial intelligence as a global social phenomenon and an anthropological revolution",unresolved,unresolved,False,,,https://www.lemonde.fr/livres/article/2026/09/03/histoire-culturelle-de-l-ia-aborde-l-intelligence-artificielle-comme-un-phenomene-social-global-et-une-revolution-anthropologique_6764959_3260.html
2026-W36,cdbb1d6b-1dec-4cfa-bad5-e9e669724acd,Film on Marilyn Monroe: The Director Refused to Use AI,unresolved,unresolved,False,,,https://www.qub.ca/article/film-sur-marilyn-monroe-la-realisatrice-a-renonce-a-utiliser-l-ia-2131645095
2026-W36,d122facd-a1e2-4c37-a97b-de81f79ee629,"Artificial Intelligence: ""Companies are taking the subject by the horns",unresolved,unresolved,False,,,https://www.lalsace.fr/economie/2026/09/06/intelligence-artificielle-les-entreprises-prennent-le-sujet-a-bras-le-corps
2026-W36,d27c9e97-c061-4eec-a2f4-8a2717501a7f,"Nvidia, Conductor of the AI Bubble",unresolved,unresolved,False,,,https://www.mediapart.fr/journal/economie-et-social/060926/nvidia-chef-d-orchestre-de-la-bulle-de-l-intelligence-artificielle
2026-W36,d2e3da8c-5231-459c-9744-f3203ec75193,Pinar Yanardag receives NSF CAREER award to democratize video production with artificial intelligence,gain,gain,True,the development describes expanding human creative capacity through accessible AI-powered video tools,the AI system is depicted as extending its operative reach by enabling director-like control over video outputs,https://news.vt.edu/articles/2026/07/pinar-yanardag-s-nsf-career-award-goal--democratizing-video.html
2026-W36,d37b2be0-9d2c-4153-8d11-8835ca3412fa,[Dalian Daily·Front Page] Dalian University of Technology AI Institute (AI HUB) Launched,mixed,gain,True,The evidence shows a deliberate expansion of AI education and research capacity benefiting people.,The AI institute is described as expanding AI capabilities and organizing cross-disciplinary work.,https://news.dlut.edu.cn/info/1071/151455.htm
2026-W36,d4718180-b6b3-44eb-afd5-c100dab7f1b5,AI Enlightenment Teaching,gain,gain,True,Primary evidence shows students gaining exposure and capacity in AI-enabled activities,"AI facilitates teaching and interactive experiences (AI go, robots) in classrooms",https://www.zgjssw.gov.cn/shixianchuanzhen/nanjing/202609/t20260902_8591477.shtml
2026-W36,d4ff674f-b8ed-4fb1-b37e-75f0bfcd1632,When Artificial Intelligence Becomes a Matter of Faith in Washington,loss,gain,True,"The evidence shows AI encroaching on intimate and social domains, prompting concerns about human autonomy and moral judgment.","Observations about AI behavior (sycophancy, alignment issues) and policy emphasis indicate AI expanding influence and capabilities in social contexts.",https://moncarnet.com/2026/09/06/quand-lintelligence-artificielle-devient-une-question-de-foi-a-washington
2026-W36,d69cc405-aaec-4ad4-be80-c162bf08a6f1,People who use a lot of AI lose their critical thinking ability.,loss,none,True,Using AI excessively is linked to reduced critical thinking and personal satisfaction in students.,AI is described as a tool that can support tasks but not as achieving a gain for AI itself in this context.,https://www.985fm.ca/audio/799740/les-gens-qui-utilisent-beaucoup-l-ia-perdent-en-capacite-de-pensee-critique
2026-W36,d8688fe5-b296-4348-8bcc-76e4049fe1d2,Scranton Faculty and Staff Analyze Papal Encyclical on Artificial Intelligence,gain,none,True,The article describes humans engaging with AI ethics discourse and considering implications for people in AI-enabled contexts.,No explicit AI-enabled outcome or capability development is described for the AI system itself.,https://news.scranton.edu/articles/2026/09/news-magnifica-humanitas.shtml
2026-W36,d9cba3eb-4b9f-4ac9-a024-7d9939c77c9e,The Chief Judges Issue Strict Guidelines to Judges Regarding Generative AI,none,mixed,True,Judges maintain human-led reasoning; AI is limited to ancillary tasks,AI is not intelligent or accountable; its use is constrained by governance rules,https://www.lemanic.ca/2026/09/05/les-juges-en-chef-emettent-des-directives-strictes-aux-juges-face-a-lia-generative
2026-W36,d9dec465-0f8e-440c-a77f-9a17fe5b81b1,"Guanggu launched its first “FDE+ Agent” training program, aiming to train over 1,000 AI product managers.",unresolved,unresolved,False,,,https://www.hubei.gov.cn/zhuanti/2021zt/2021wsgg/2012ggmd/202609/t20260901_6004971.shtml
2026-W36,dad9cc10-664d-4fbc-8c38-e7bc54edd0cd,Applications of Artificial Intelligence in the Use of ICD-11 for Morbidity and Mortality,gain,gain,True,"Health professionals retain oversight and validation, ensuring responsible use of AI as a support tool.",AI serves as a support tool to improve morbidity/mortality coding workflow under human supervision.,https://www.paho.org/en/events/applications-artificial-intelligence-use-icd-11-morbidity-and-mortality
2026-W36,db308be6-8407-48f8-9990-4ddc7cbdb902,Artificial Intelligence: How AI Spewed Racist Clichés,unresolved,unresolved,False,,,https://www.lecanardenchaine.fr/technologie-sciences/54781-comment-l-ia-m-a-debite-des-cliches-racistes
2026-W36,dc627899-6d70-4509-b41d-8a7f0c9aaac5,AI in a Fragmenting World: Why 'Connector' Economies Can Still Gain,unresolved,unresolved,False,,,https://cepr.org/voxeu/columns/ai-fragmenting-world-why-connector-economies-can-still-gain
2026-W36,dd9a2ad1-9b6d-41bf-95c9-3f48c924a9f5,"Jointly authored by China Unicom Yuanjing, the standard for artificial intelligence token operation and management capabilities is released.",gain,gain,True,The evidence describes humans gaining expanded capabilities via a standardized token platform that streamlines AI service deployment.,The AI-side role is depicted as enabling broader AI service deployment and operational efficiency.,http://www.news.cn/tech/20260831/fd89c32fa18d435ea88a1e5d8e88d719/c.html
2026-W36,de21aed2-e74b-49b1-90b9-5deedb0e3fcf,Artificial intelligence: ‘One screw-up ... and we will destroy any remaining trust the public has in science’,gain,gain,True,Humans gain by safer deployment and accelerated research thanks to AI safeguards.,AI systems are expanding capabilities in biology and safety testing.,https://www.irishtimes.com/business/2026/09/05/artificial-intelligence-one-screw-up-and-we-will-destroy-any-remaining-trust-the-public-has-in-science
2026-W36,e10e8619-5773-4920-8345-e13187705e73,"Pilot project in the metro | Artificial intelligence at STM: ""There is no facial recognition",none,gain,True,The article describes AI deployment for operational optimization with privacy concerns but does not specify human capacity gains.,"The AI tool is described as functioning to optimize station closures, i.e., providing an operational extension.",https://www.985fm.ca/audio/799847/intelligence-artificielle-a-la-stm-il-n-y-a-aucune-reconnaissance-faciale
2026-W36,e1d8387d-cedc-44d8-8532-cf6df54c38f6,The Battle for Serious AI Regulation Has Secured a Major Win in Massachusetts,unresolved,unresolved,False,,,https://www.thenation.com?post_type=article&p=608600
2026-W36,e3737276-f438-46f2-8106-2653df26bc8a,Authors unite against 'AI slop' at book fair,unresolved,unresolved,False,,,https://www.villagereport.ca/village-picks/authors-unite-against-ai-slop-at-book-fair-12749155
2026-W36,e5795415-71b8-4100-a353-48946f22632c,Can artificial intelligence be the answer to green development? evidence from China’s artificial intelligence innovation and development pilot zones,mixed,gain,True,not provided evidence shows cities gain productivity and green tech adoption due to AI-enabled policy. policies leveraging AI can expand human-capacity for green development,not provided policy design and deployment expand AI-enabled capabilities and diffusion. AI-enabled policy intervention demonstrates tangible productivity gains via technology diffusion not specified,https://www.frontiersin.org/articles/10.3389/fenvs.2026.1808785/full
2026-W36,e5d2be95-5396-4dc4-9327-38500e6d9eae,When Artificial Intelligence Invites Itself into Your Glass,gain,gain,True,People gain confidence and accessibility in wine choices through AI-assisted guidance.,AI enables tailored wine recommendations that drive sales and broader customer reach.,https://www.ledevoir.com/plaisirs/vin/1005926/quand-intelligence-artificielle-invite-votre-verre
2026-W36,e8493da9-a236-4682-a671-622201325f49,Shipping’s AI challenge is no longer artificial intelligence. It’s data,unresolved,unresolved,False,,,https://www.lloydslist.com/LL1158355/Shippings-AI-challenge-is-no-longer-artificial-intelligence-Its-data
2026-W36,ed2de16b-eddd-45ee-88e0-412f82075580,Deceptive Photos | Artificial Intelligence Enters Real Estate Brokerage Sites,none,gain,True,"People are using AI to enhance listings, expanding their capabilities to market properties.",AI-enabled image generation expands the AI's deployment in real estate advertising.,https://www.985fm.ca/audio/799805/l-intelligence-artificielle-s-invite-dans-les-sites-de-courtage-immobilier
2026-W36,eeebe01b-abfb-40cb-ab8d-590ba175bf69,Quebec courts say generative AI cannot replace judges’ reasoning - Montreal,gain,mixed,True,Judges retain full responsibility for decisions and must verify AI-assisted outputs.,"AI is allowed only for limited, non-substantive support and not as a substitute for legal reasoning.",https://globalnews.ca/news/12049197/quebec-judge-ai
2026-W36,f0119089-ef78-4d1b-83e0-53e08997277b,ChatGPT and Grok Added to the Department of War's AI System Options,unresolved,unresolved,False,,,https://www.war.gov/News/News-Stories/Article/Article/4588244/chatgpt-grok-added-to-war-departments-ai-system-options
2026-W36,f1abf7ae-f64e-4b0e-87e3-17e0e340a2f6,Artificial intelligence agents going rogue fuel calls for regulation,loss,loss,True,concern about security and need for oversight and liability,"need for standards, sandboxing, and monitoring to prevent rogue agents",https://www.pbs.org/newshour/show/artificial-intelligence-agents-going-rogue-fuel-calls-for-regulation
2026-W36,f26d3127-52e2-4890-9966-4a8927ced43c,The generative AI learning penalty in secondary school,unresolved,unresolved,False,,,https://cepr.org/voxeu/columns/generative-ai-learning-penalty-secondary-school
2026-W36,f43ef28e-4940-4f12-a103-dec4ccd6a947,Amazon vs. Microsoft: One Key Metric Reveals the Superior AI Cloud Stock,none,none,True,no explicit human outcome described,no explicit AI-side outcome described,https://www.theglobeandmail.com/investing/markets/stocks/NVDA/pressreleases/4433443/amazon-vs-microsoft-1-key-metric-identifies-the-superior-artificial-intelligence-ai-cloud-stock
2026-W36,fb3a9764-c7b4-4cfe-b262-59390f0a073d,Snickers Delivers Digital Treats for Hungry Artificial Intelligence,mixed,gain,True,people gain access to a promotional interaction and potential benefit through AI-enabled experience,AI is framed as delivering a more satisfying response and engagement via Hungr.AI,https://www.confectioneryproduction.com/news/59335/snickers-delivers-digital-treats-for-hungry-artificial-intelligence
2026-W36,fce3a7c6-33bd-4451-baa4-9ef93df156db,Generative AI Banned for Younger Students,mixed,mixed,True,"Policy restricts AI for younger students but expands AI-enabled literacy and pilots for older students, suggesting selective human capability enhancement within education.","AI capabilities are deployed in limited pilots and literacy programs, while general access for younger students is restricted.",https://www.qchron.com/editions/queenswide/generative-ai-banned-for-younger-students/article_43a4db89-1399-5e57-95d5-c0c58868f3f5.html
2026-W36,fd27a296-a477-4b7b-a423-0abd44c8203e,The development of large-scale artificial intelligence models has entered a new stage,gain,gain,True,"Signal indicates broad, beneficial outcomes for people through AI-enabled access and opportunities.",AI capabilities and deployment are expanding across ecosystems and use-cases.,https://news.gmw.cn/2026-09/03/content_38982185.htm
2026-W36,ff45a3c0-38e7-4038-8fd8-cd526b7eb344,Study: Generative AI succumbs to conversational misinformed pressure and argument,none,loss,True,Study highlights AI limitations and need for human safeguards.,Assesses AI fallibility under multi-turn conversations.,https://research.arizona.edu/news/study-generative-ai-succumbs-conversational-misinformed-pressure-and-argument | https://news.arizona.edu/news/study-generative-ai-succumbs-conversational-misinformed-pressure-and-argument
