release_id,event_id,development,human_direction,ai_direction,complete_written_source,human_evidence,ai_evidence,source_urls
2026-W37,9ee7d3a0-d674-4f00-8519-cba4cc378c1e,Artificial Intelligence: Anthropic's AI Used to Design Guided Weapons in Yemen,unresolved,unresolved,False,,,https://www.sudouest.fr/international/intelligence-artificielle-l-ia-d-anthropic-utilisee-pour-concevoir-des-armes-teleguidees-au-yemen-30577915.php
2026-W37,ae906cd3-48c6-4b1d-b076-347fb0196ac5,Can AI really kill us all?,loss,loss,True,quote-driven discussion of risk and calls for regulatory slowdown imply humans seek to constrain AI development,regulatory discourse and safety concerns imply AI development is being restricted,https://www.ledevoir.com/economie/techno/1008287/ia-peut-elle-vraiment-tous-nous-tuer
2026-W37,b1da7629-1acb-4e75-8957-8c1f5a904f4b,University notifies students of AI policy changes,unresolved,unresolved,False,,,https://www.ndsmcobserver.com/article/university-informs-students-of-a-i-policy-changes-20260908
2026-W37,b26afb1b-b8a4-4f03-bc4c-198ba888253e,"Sebastien Neuville: ""In the age of artificial intelligence, the philosophy of law will be what allows us to distinguish the lawyer from the machine",unresolved,unresolved,False,,,https://www.actu-juridique.fr/philosophie-du-droit/sebastien-neuville-a-lere-de-lintelligence-artificielle-la-philosophie-du-droit-est-ce-qui-permettra-demain-de-distinguer-le-juriste-de-la-machine
2026-W37,b3ece2da-785a-4f43-8679-957472a03898,AI regulation is moving ahead – but is community pharmacy ready?,gain,gain,True,Pharmacists gain enhanced decision-support capabilities and governance knowledge from AI integration,"AI systems are being positioned for staged authorization, monitoring, and real-world use, expanding deployment in healthcare",https://www.pharmacy.biz/ai-regulation-community-pharmacy-readiness
2026-W37,b5eae79d-9382-4ce3-b4e8-ed0e5ab9d10b,Zhejiang Haiyan accelerates its development in the artificial intelligence industry.,gain,gain,True,AI-enabled tools are reducing manual workload and expanding workers' productive capabilities.,"AI systems are deployed, trained, and embedded in production to deliver measurable gains.",http://www.zj.xinhuanet.com/20260910/23a1363702fd4050bba5d71d0eca3c82/c.html
2026-W37,b7621041-8f1a-47aa-9ec6-bb1434193b05,"From the Ideas: AI and the ""Matthieu Effect",mixed,none,True,describes how education enables beneficial use of AI and the need for critical thinking to avoid misinformation,not stated,https://www.ledevoir.com/opinion/idees/1007120/intelligence-artificielle-effet-matthieu
2026-W37,b8c472bf-a59f-4658-9da0-7436908ca845,What is the appropriate level of AI regulation?,unresolved,unresolved,False,,,https://www.wsj.com/pro/venture-capital/whats-the-right-amount-of-ai-regulation-55b1843c
2026-W37,b8ee02bb-c034-4eba-b1fe-4ce9e7dcb119,"AI, the dead angle of this campaign",mixed,gain,True,"The article discusses both job destruction and retraining efforts, implying people gain new capabilities while AI adoption expands in public services.","AI adoption is framed as increasing capability and reach in governance and services, with policy considerations.",https://www.journaldemontreal.com/2026/09/11/lintelligence-artificielle-angle-mort-de-cette-campagne
2026-W37,b99df25b-7702-4cdc-8323-8a7abd329698,Doing Business in Canada: Artificial Intelligence and Data,unresolved,unresolved,False,,,https://www.dentons.com/en/insights/articles/2026/september/11/doing-business-in-canada-artificial-intelligence-and-data
2026-W37,bae3d251-df95-4a75-b823-9d7dff403781,"Artificial Intelligence: EU warns that AI providers must ""put order"" in their models",loss,loss,True,EU regulators seek to constrain AI providers to maintain control over models,Regulatory actions to limit or direct AI deployment and access,https://www.boursorama.com/actualite-economique/actualites-amp/intelligence-artificielle-l-union-europeenne-met-les-fournisseurs-en-garde-et-exige-qu-ils-gardent-leurs-modeles-sous-controle-d99f9b9b201032fdd7332d673beec0f3 | https://www.sudouest.fr/sciences-et-technologie/intelligence-artificielle/intelligence-artificielle-les-fournisseurs-d-ia-doivent-mettre-de-l-ordre-dans-leurs-modeles-previent-l-ue-30580526.php
2026-W37,bb48d80b-5b70-4e2b-9faf-7d777814888a,AI policy promotion helps large model companies develop compliance practices.,gain,none,True,Policy-guided compliance scales human capacity in managing AI governance.,No explicit AI-side operational change is described beyond governance context.,https://www.beijing.gov.cn/ywdt/gzdt/202609/t20260911_4859391.html
2026-W37,bccdd9f7-62a9-4594-89fa-ce568388b695,What The Tech: A new warning about Artificial Intelligence,mixed,mixed,True,"The article frames AI risk and calls for governance as potentially constraining AI progression, implying human-side precaution or restriction.","The piece describes AI capability growth and the risk it poses if not controlled, indicating expansion of AI influence and reach.",https://www.waka.com/2026/09/11/what-the-tech-a-new-warning-about-artificial-intelligence
2026-W37,bdf89f95-6770-47c2-9c69-3be332439df1,The Case for Boycotting Generative AI,unresolved,unresolved,False,,,https://garymarcus.substack.com/p/the-case-for-boycotting-generative
2026-W37,c2f4306b-f080-45f0-9225-9d2ef7b9a128,"Trump Criticizes the ""Negative Forces"" Seeking to Slow Down Artificial Intelligence",none,loss,True,public debate on regulating AI; some call for safeguards while others oppose slowing,debate centers on balancing risk with innovation and potential need for guardrails,https://www.lapresse.ca/affaires/techno/2026-09-13/trump-critique-les-forces-negatives-qui-veulent-ralentir-l-intelligence-artificielle.php
2026-W37,c3b1c3eb-8759-4ffb-b21b-27fd18d8b58a,Heriot-Watt University launches online AI MSc amid growing demand for talent,mixed,mixed,True,Global workforce demand for AI skills is driving a need for accessible education.,"AI-enabled education platforms allow scalable, flexible learning and adoption of AI skills.",https://www.hw.ac.uk/news/2026/heriot-watt-university-launches-online-ai-msc-amid-growing-demand-for-talent
2026-W37,c779ee5d-1796-43f7-8de6-b6d1622fc4d2,Anthropic chief warns artificial intelligence race must slow down amid growing safety fears,unresolved,unresolved,False,,,https://ca.finance.yahoo.com/news/anthropic-chief-warns-artificial-intelligence-164213330.html
2026-W37,c7a8f0e3-1502-4718-bbb2-e7eed9fbfc4c,"In the age of artificial intelligence, professors try to make cheating harder again",unresolved,unresolved,False,,,https://www.theglobeandmail.com/canada/article-ai-in-the-classroom-western-university
2026-W37,ca40c707-eea2-465e-a501-6d9432bea42e,"Children need interaction, not AI | Letters",gain,none,True,The letter argues for expanding human tutoring access and meaningful human interaction over AI-dominated education.,Not provided,https://www.theguardian.com/technology/2026/sep/11/children-need-interaction-not-ai
2026-W37,cb61b196-3e87-4a15-8d13-9311e509f680,Lü Tingjie: Let artificial intelligence “act rather than talk” – full-space intelligence and global models empower the development of industrial AI agents,none,gain,True,no explicit human outcomes stated,AI enables industrial agents and world-model-based control infrastructure,http://www.news.cn/info/20260909/453c788a1e424b1783939b9d55bf958f/c.html
2026-W37,cd084e43-d29a-4eda-9001-ad05b9291262,Architect of UK’s AI policy quits after Anthropic conflict of interest concerns,none,loss,True,no clear human outcome described,governance-related restriction on AI-industry involvement,https://www.theguardian.com/technology/2026/sep/07/architect-uk-ai-policy-quits-anthropic-conflict-of-interest-concerns
2026-W37,cda655ab-3dd3-4f4e-9d0f-c2739e285a07,"A ring, an ophthalmoscope, a surgical robot… Artificial intelligence enhances diagnosis and treatment. Domestic medical technology benefits both domestic and international users.",mixed,mixed,True,n/a,n/a,https://www.beijing.gov.cn/fuwu/lqfw/gggs/202609/t20260911_4859196.html
2026-W37,cf56b1f2-220a-4f31-b68e-e131e583c64b,Weatherwatch: AI Model Outperforms Standard Methods in Predicting Cyclones,gain,gain,True,Forecast improvements enable protective actions by people.,"AI-enabled models learn patterns from data to produce faster, cost-effective forecasts.",https://www.theguardian.com/news/2026/sep/10/weatherwatch-ai-model-beats-standard-methods-at-predicting-cyclones
2026-W37,d1e0271d-8d46-43f2-bc24-f0612e13c3be,Representatives from 37 countries gathered in Beijing to jointly explore the development of global artificial intelligence capabilities,gain,gain,True,People gain capacity and governance insights through international AI capacity-building programs.,"AI capacity-building activities expand AI capabilities and reach through training, collaboration, and shared standards.",https://www.stdaily.com/web/gdxw/2026-09/08/content_577472.html | https://www.beijing.gov.cn/fuwu/lqfw/gggs/202609/t20260908_4855089.html | https://www.ncsti.gov.cn/kjdt/xwjj/202609/t20260909_255655.html
2026-W37,d775233b-feca-4d03-a4e7-b1993f122bd8,AI Model Decodes Cell Signaling Fingerprints Across Diverse Cell Types,gain,gain,True,"Researchers gain a scalable, cross-cell-type understanding of signaling histories to guide experiments and therapies.",IRIS demonstrates scalable pattern recognition to map signaling histories across diverse cell types.,https://phys.org/news/2026-09-ai-decodes-cell-fingerprints-diverse.html
2026-W37,d8446d9d-01da-4d0d-8124-48fc11e6f23f,Artificial Intelligence for Road Safety in Vietnam,gain,gain,True,AI-supported data collection and proactive maintenance improve safety and efficiency for road authorities.,AI enables processing large data volumes and generating actionable insights for infrastructure management.,https://lecourrier.vn/lintelligence-artificielle-au-service-de-la-securite-routiere-au-vietnam/1355160.html
2026-W37,d882e0c9-57f6-482c-b086-9c0bd962e0ec,NSA and Others Warn China-Based AI Companies Are Distilling U.S. Frontier AI Models,unresolved,unresolved,False,,,https://www.nsa.gov/Press-Room/Press-Releases-Statements/Press-Release-View/Article/4592113/nsa-and-others-warn-china-based-ai-companies-are-distilling-us-frontier-ai-mode
2026-W37,d9399c22-13ff-4f8a-8c59-6511ce28894c,The Supreme People’s Court issued “Opinions on Adjudicating Artificial Intelligence Dispute Cases in accordance with Law”.,gain,mixed,True,The evidence shows a deliberate legal framework to expand human capacity to regulate AI use and protect rights.,Regulatory guidance constrains and steers AI behavior through law.,https://www.court.gov.cn/zixun/xiangqing/511101.html
2026-W37,dd590f5a-ec08-4e6a-93cc-345a1a0bb8f9,How to Implement a Dynamic ROI Measurement for Generative AI,none,none,True,"The article discusses enabling firms to measure ROI and manage AI projects, implying a human capability gain through improved measurement practices.",Not specified in the text.,https://www.strategies.fr/actualites/culture-tech/LQ6531915C/comment-mettre-en-place-une-mesure-dynamique-du-roi-de-l-ia-generative.html
2026-W37,df9ced14-26f8-4020-aebb-786f329c0893,Generative AI in Finance: From Pilots to Performance,gain,gain,True,"Finance teams extend their operational capacity by embedding GenAI into workflows, achieving measurable improvements.",GenAI expands its role by being adopted across core financial processes to deliver tangible outputs and efficiencies.,https://www.deloitte.com/us/en/services/consulting/blogs/business-operations-room/generative-ai-in-finance-pilots-to-performance.html
2026-W37,e136cb70-479d-46c7-954c-b982968a171d,Artificial Intelligence: The Concerning Warning of Anthropic's Founder,unresolved,unresolved,False,,,https://www.la-croix.com/economie/intelligence-artificielle-l-inquietante-mise-en-garde-du-patron-danthropic-20260913
2026-W37,e2f26a03-ae07-4f27-9ce9-6dcc82c0e1a8,The 2026 freshmen orientation ceremony of the Artificial Intelligence College was held.,gain,none,True,"Students are being prepared to apply AI knowledge and contribute to national AI efforts, expanding their capabilities.",No explicit AI-side actions or capabilities are described beyond context of AI education.,https://news.buaa.edu.cn/info/1002/69737.htm
2026-W37,ead3bec4-585f-4b34-b9b4-27c538b3c6fb,The hunt for AI experts is open,unresolved,unresolved,False,,,https://www.lesaffaires.com/dossiers/intelligence-artificielle-des-professions-chamboules/la-chasse-aux-experts-en-ia-est-ouverte-edition_9_septembre_2026
2026-W37,eccdc4a6-bd8a-4c09-9aa1-6bdbf1b1b9dc,Four Questions About the FDA's Approach to Generative AI,unresolved,unresolved,False,,,https://www.medtechdive.com/news/4-questions-about-the-fdas-approach-to-generative-ai/829871
2026-W37,ed651077-7e4e-4134-8fe3-4ef27c815802,"The situation could be out of control"" within a year, warns an AI researcher",none,gain,True,concern about governance and safety but no stated human action outcome,describes AI capabilities growing and potential for autonomous action,https://ici.radio-canada.ca/nouvelle/2281966/chercheur-ia-avertit-hors-controle-coxon-anthropic
2026-W37,f2aafb1e-6c61-4b8b-b662-f2e8b2f3a9ca,Artificial Intelligence and the Left,mixed,mixed,True,People extend their problem-solving capacity through AI tools to achieve tangible legal/financial gains.,AI system benefits via data it can learn from and its role in enabling human actions.,https://mondediplo.com/2026/09/12ai
2026-W37,f6d8aa16-c7a9-4bbe-b9ee-eb5d9beb7fcb,"Focusing on artificial intelligence, Changning District held a joint study meeting for theoretical learning center groups on September 8, 2026.",gain,gain,True,政府举措与人力能力提升相互促进AI产业与经济发展,政策、资源、与服务的提供推动AI生态扩张,https://www.shanghai.gov.cn/nw15343/20260908/32a6a1724f744e53b0cc636b64ebb530.html
2026-W37,f6d8e93a-5464-4745-96b3-684850ff946d,"Bessenet: If US AI loses to China, everything else is pointless.",gain,gain,True,People gain new opportunities and capabilities through AI-enabled startup activity and economic growth.,"AI-enabled ecosystem growth drives expansion and adoption, reflecting both opportunity and the need for responsible deployment.",https://www.guancha.cn/internation/2026_09_09_830599.shtml
2026-W37,fa8d766d-8bc0-4271-b58c-fc13815f3d1c,Foreign Ministry: Both China and the US are major countries in artificial intelligence; they should strengthen cooperation,gain,gain,True,cooperation enhances global AI development and benefits humanity,cooperative stance enables mutual AI advancement,https://www.news.cn/world/20260909/c5179781cacb4a599468b22c456a32e8/c.html
2026-W37,fc9d6137-949f-4c5d-a549-9e8bf2063a08,"Using ChatGPT to defend in court? Yes, but be aware of ""hallucinations",gain,gain,True,"People expand their capability to access and prepare legal defenses using AI, though they must actively verify AI outputs.","AI provides structured legal information and research leads, but its outputs can hallucinate and require human validation.",https://www.noovo.info/nouvelles/justice/article/utiliser-chatgpt-pour-se-defendre-en-cour-oui-mais-attention-aux-hallucinations
