id,title,publisher,iso_date,displayed_date,link,snippet,matched_countries,matched_languages,collected_at,review_status,ai_relevance,event_country,notes
e44ba933ecc406449541,ASU professor finds term ‘artificial intelligence’ in 1588 book,news.asu.edu,2026-09-03T20:32:01Z,"09/03/2026, 08:32 PM, +0000 UTC",https://news.asu.edu/b/20260903-asu-professor-finds-term-artificial-intelligence-1588-book,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
de64a5549e36fa916098,Intelligence artificielle : amende de 10 000 $ pour un avocat,Radio-Canada,2026-09-03T20:28:50Z,"09/03/2026, 08:28 PM, +0000 UTC",https://ici.radio-canada.ca/nouvelle/2280328/avocat-intelligence-artificielle-nouveau-brunswick,,Canada,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
b268cecaf3b4a6be9618,Amazon vs. Microsoft: 1 Key Metric Identifies the Superior Artificial Intelligence (AI) Cloud Stock,The Globe and Mail,2026-09-03T20:14:30Z,"09/03/2026, 08:14 PM, +0000 UTC",https://www.theglobeandmail.com/investing/markets/stocks/NVDA/pressreleases/4433443/amazon-vs-microsoft-1-key-metric-identifies-the-superior-artificial-intelligence-ai-cloud-stock,,Canada,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
47a772267c172ddbcd16,Artificial intelligence and building design,Fifty Plus Advocate,2026-09-03T20:08:11Z,"09/03/2026, 08:08 PM, +0000 UTC",https://www.fiftyplusadvocate.com/2026/09/03/artificial-intelligence-and-building-design,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
a99b62c24e4c73aafb19,Scranton Faculty and Staff Examine Papal Encyclical on Artificial Intelligence,University of Scranton,2026-09-03T20:01:39Z,"09/03/2026, 08:01 PM, +0000 UTC",https://news.scranton.edu/articles/2026/09/news-magnifica-humanitas.shtml,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
ebe0e66e61053f494177,略论人工智能与知识生产,news.gmw.cn,2026-09-03T19:15:00Z,"09/03/2026, 07:15 PM, +0000 UTC",https://news.gmw.cn/2026-09/04/content_38984027.htm,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
c0fb6d454a5720dccdeb,"Hugging Face, start-up d’intelligence artificielle fondée par des Français, défend son rachat par l’américain Nvidia, au nom de l’« open source »",Le Monde.fr,2026-09-03T18:50:27Z,"09/03/2026, 06:50 PM, +0000 UTC",https://www.lemonde.fr/economie/article/2026/09/03/fondee-par-des-francais-la-start-up-d-intelligence-artificielle-hugging-face-defend-son-rachat-par-l-americain-nvidia-au-nom-de-l-open-source_6765217_3234.html,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
0db7bc70b9c2709646fa,"Intelligence artificielle : le modèle est capable de se servir tout seul d'un ordinateur et de pirater des systèmes informatiques sophistiqués, OpenAI lance GPT-6",ladepeche.fr,2026-09-03T18:43:00Z,"09/03/2026, 06:43 PM, +0000 UTC",https://www.ladepeche.fr/2026/09/03/intelligence-artificielle-le-modele-est-capable-de-se-servir-tout-seul-dun-ordinateur-et-de-pirater-des-systemes-informatiques-sophistiques-openai-13534602.php,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
c528f24474d1736f8c0e,Pinar Yanardag receives NSF CAREER award to democratize video production with artificial intelligence,Virginia Tech News,2026-09-03T18:39:50Z,"09/03/2026, 06:39 PM, +0000 UTC",https://news.vt.edu/articles/2026/07/pinar-yanardag-s-nsf-career-award-goal--democratizing-video.html,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
b12bf5ff825a537b0a58,Son modèle d’IA le plus puissant | OpenAI lance GPT-6 Astra,La Presse,2026-09-03T18:09:33Z,"09/03/2026, 06:09 PM, +0000 UTC",https://www.lapresse.ca/affaires/techno/2026-09-03/son-modele-d-ia-le-plus-puissant/openai-lance-gpt-6-astra.php,,Canada,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
393e7a0e278a5f79432c,A five-phase evaluation framework for diagnostic and predictive medical artificial intelligence,Nature,2026-09-03T18:00:41Z,"09/03/2026, 06:00 PM, +0000 UTC",https://www.nature.com/articles/s41746-026-03155-7,,Canada; United Kingdom; United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
8cb191bbce337049707a,OpenAI says it has overtaken Anthropic with its latest AI model,Financial Times,2026-09-03T18:00:11Z,"09/03/2026, 06:00 PM, +0000 UTC",https://www.ft.com/content/55ab40c0-59e2-4c0b-97c9-4f4f5a71a8bb?syn-25a6b1a6=1,,United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
a2b58d1172b047ff7996,La course à l'intelligence artificielle fait déraper le déficit commercial américain,Les Echos,2026-09-03T15:48:11Z,"09/03/2026, 03:48 PM, +0000 UTC",https://www.lesechos.fr/monde/ameriques/la-course-a-lintelligence-artificielle-fait-deraper-le-deficit-commercial-americain-2249681,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
bc2016e7da862b81a394,"Deux entreprises sur trois utilisent l’IA générative, mais la productivité traîne des pieds",TIME France,2026-09-03T15:30:07Z,"09/03/2026, 03:30 PM, +0000 UTC",https://www.timefrance.fr/ia/deux-entreprises-sur-trois-utilisent-lia-generative-mais-la-productivite-traine-des-pieds,,Canada; France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
394ba4105efd4a887264,FDA pilot offers generative AI medical devices a path to patients before they are authorized,STAT,2026-09-03T15:28:05Z,"09/03/2026, 03:28 PM, +0000 UTC",https://www.statnews.com/2026/09/03/tempo-fda-pilor-generative-ai-medical-device-regulation,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
4d5dfaa40cec91b55af2,Shipping’s AI challenge is no longer artificial intelligence. It’s data,Lloyd's List,2026-09-03T15:14:31Z,"09/03/2026, 03:14 PM, +0000 UTC",https://www.lloydslist.com/LL1158355/Shippings-AI-challenge-is-no-longer-artificial-intelligence-Its-data,,United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
7607506e96942db48a1c,"À New York, l’intelligence artificielle bannie des écoles jusqu’à la troisième",Siècle Digital,2026-09-03T14:44:36Z,"09/03/2026, 02:44 PM, +0000 UTC",https://siecledigital.fr/2026/09/03/a-new-york-lintelligence-artificielle-bannie-des-ecoles-jusqua-la-troisieme,,Canada; France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
e3033bfe1ccd1ce960c1,10 levers for shaping generative AI that truly improves worker performance,MIT Sloan,2026-09-03T14:29:55Z,"09/03/2026, 02:29 PM, +0000 UTC",https://mitsloan.mit.edu/ideas-made-to-matter/10-levers-shaping-generative-ai-truly-improves-worker-performance,,Canada; United Kingdom; United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
b2b9ae69b285cf36946d,"Intelligence artificielle | Nvidia va racheter Hugging Face pour 12,9 milliards de dollars",La Presse,2026-09-03T13:33:54Z,"09/03/2026, 01:33 PM, +0000 UTC",https://www.lapresse.ca/affaires/techno/2026-09-03/intelligence-artificielle/nvidia-va-racheter-hugging-face-pour-12-9-milliards-de-dollars.php,,Canada,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
fa2db79b8f433934cfc8,Generative AI banned for younger students,Queens Chronicle,2026-09-03T13:30:00Z,"09/03/2026, 01:30 PM, +0000 UTC",https://www.qchron.com/editions/queenswide/generative-ai-banned-for-younger-students/article_43a4db89-1399-5e57-95d5-c0c58868f3f5.html,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
1516936b251c6aef0100,The Fight for Serious AI Regulation Just Won a Big Victory in Massachusetts,thenation.com,2026-09-03T13:15:02Z,"09/03/2026, 01:15 PM, +0000 UTC",https://www.thenation.com?post_type=article&p=608600,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
a303f525d46ffa521e00,Appel à contributions Museum International : « L’intelligence artificielle dans les musées »,International Council of Museums,2026-09-03T10:26:19Z,"09/03/2026, 10:26 AM, +0000 UTC",https://icom.museum/fr/news/appel-a-contributions-museum-international-lintelligence-artificielle-dans-les-musees,,Canada; France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
7f4fef5c968734a2b069,Call for papers Museum International: ‘Artificial Intelligence in Museums’,International Council of Museums,2026-09-03T10:17:23Z,"09/03/2026, 10:17 AM, +0000 UTC",https://icom.museum/en/news/call-for-papers-museum-international-artificial-intelligence-in-museums,,Canada; United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
76a196139e3dcf39ec8e,La fabrique du monde - Course à l'intelligence artificielle: manger ou être mangé,rfi.fr,2026-09-03T09:07:51Z,"09/03/2026, 09:07 AM, +0000 UTC",https://www.rfi.fr/fr/podcasts/la-fabrique-du-monde/20260903-course-%C3%A0-l-intelligence-artificielle-manger-ou-%C3%AAtre-mang%C3%A9,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
bd8ed6a511e603f54556,［云南日报］云南省推进“人工智能＋”赋能千行百业,kjt.yn.gov.cn,2026-09-03T07:03:28Z,"09/03/2026, 07:03 AM, +0000 UTC",https://kjt.yn.gov.cn/xwdt/mtjj/202609/t20260903_4134556.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
8ed76614704d76646645,高标准建设百年京张AI创新带，打造全球人工智能创新高地——,ncsti.gov.cn,2026-09-03T06:39:15Z,"09/03/2026, 06:39 AM, +0000 UTC",https://www.ncsti.gov.cn/kjdt/yqdy/yqdt/202609/t20260903_255157.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
12945f65f48757e34803,« Histoire culturelle de l’IA » aborde l’intelligence artificielle comme un phénomène social global et une révolution anthropologique,Le Monde.fr,2026-09-03T05:00:18Z,"09/03/2026, 05:00 AM, +0000 UTC",https://www.lemonde.fr/livres/article/2026/09/03/histoire-culturelle-de-l-ia-aborde-l-intelligence-artificielle-comme-un-phenomene-social-global-et-une-revolution-anthropologique_6764959_3260.html,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
8a4641a976a81ceb57c1,La Convention-cadre fête ses deux ans : une conférence anniversaire pour promouvoir une IA digne de confiance,coe.int,2026-09-03T01:34:00Z,"09/03/2026, 01:34 AM, +0000 UTC",https://www.coe.int/fr/web/artificial-intelligence/-/framework-convention-marks-two-years-anniversary-conference-to-advance-trustworthy-ai,,Canada; France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
d0785aa743eaffe10e2d,Generative AI banned on LAUSD-issued devices for students,NBC Los Angeles,2026-09-02T23:55:43Z,"09/02/2026, 11:55 PM, +0000 UTC",https://www.nbclosangeles.com/news/local/lausd-generative-ai-ban/3936907,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
ea5d723dbc9360e0aa94,人工智能大模型发展迈入新阶段,news.gmw.cn,2026-09-02T20:55:00Z,"09/02/2026, 08:55 PM, +0000 UTC",https://news.gmw.cn/2026-09/03/content_38982185.htm,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
007c0df3d314f24fb343,Le dossier de Jean-François Desaulniers | Déceler l’intelligence artificielle dans la campagne électorale au Québec,fm1077.ca,2026-09-02T19:22:00Z,"09/02/2026, 07:22 PM, +0000 UTC",https://www.fm1077.ca/audio/799319/deceler-l-intelligence-artificielle-dans-la-campagne-electorale-au-quebec,,Canada,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
dffb262a4e4f0e9b26cd,Can Artificial Intelligence Predict the Right Partner for You?,Greater Good: The Science of a Meaningful Life,2026-09-02T19:18:51Z,"09/02/2026, 07:18 PM, +0000 UTC",https://greatergood.berkeley.edu/article/item/can_artificial_intelligence_predict_the_right_partner_for_you,,Canada; United Kingdom; United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
65b170456e42794479d6,Modernizing and scaling support operations with generative AI on AWS,aws.amazon.com,2026-09-02T18:26:35Z,"09/02/2026, 06:26 PM, +0000 UTC",https://aws.amazon.com/blogs/machine-learning/modernizing-and-scaling-support-operations-with-generative-ai-on-aws,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
46edbf18f3e26f968ca6,"À New York, l'utilisation de l'intelligence artificielle sera interdite pour tous les élèves jusqu'en troisième",BFM,2026-09-02T17:58:16Z,"09/02/2026, 05:58 PM, +0000 UTC",https://www.bfmtv.com/tech/intelligence-artificielle/a-new-york-l-utilisation-de-l-intelligence-artificielle-sera-interdite-pour-tous-les-eleves-jusqu-en-troisieme_AD-202609020789.html,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
1116968f385da2bedbfa,Designing physics experiments with artificial intelligence,Nature,2026-09-02T16:30:29Z,"09/02/2026, 04:30 PM, +0000 UTC",https://www.nature.com/articles/s41586-026-10898-6,,Canada; United Kingdom; United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
d673777faeead6072c01,Mayor Mamdani and Chancellor Samuels Put Students First with Nation’s Broadest Generative AI Moratorium in Schools,NYC.gov,2026-09-02T15:41:53Z,"09/02/2026, 03:41 PM, +0000 UTC",https://www.nyc.gov/mayors-office/news/2026/09/mayor-mamdani-and-chancellor-samuels-put-students-first-with-nat,,United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
5852d626102d4a2ce5df,US and Big Tech Advocate Looser AI Rules at G20 Gathering,PYMNTS.com,2026-09-02T15:25:20Z,"09/02/2026, 03:25 PM, +0000 UTC",https://www.pymnts.com/news/artificial-intelligence/2026/us-calls-for-relaxed-approach-to-ai-regulation-at-g20-gathering,,Canada,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
08d3ef2ecda7f1028528,人工智能网络对亚太地区数字基础设施提出新要求,UN News,2026-09-02T15:15:06Z,"09/02/2026, 03:15 PM, +0000 UTC",https://news.un.org/zh/story/2026/09/1142730,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
78a4c3c6365ccd058c77,Comment Saint-Gobain utilise-t-il l'intelligence artificielle ?,Batiactu,2026-09-02T13:18:00Z,"09/02/2026, 01:18 PM, +0000 UTC",https://www.batiactu.com/edito/comment-saint-gobain-utilise-t-il-intelligence-artificielle-75227.php,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
cfa3d9b6320c1d641664,Anthropic hires architect of UK AI policy as MPs warn of 'clear conflict of interest',The Register,2026-09-02T13:15:00Z,"09/02/2026, 01:15 PM, +0000 UTC",https://www.theregister.com/public-sector/2026/09/02/anthropic-hires-architect-of-uk-ai-policy-as-mps-warn-of-clear-conflict-of-interest/5293903,,United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
cc42780967d3798e7498,TfL facing surge in FOI appeals as people turn to Artificial Intelligence,ianVisits,2026-09-02T13:01:28Z,"09/02/2026, 01:01 PM, +0000 UTC",https://www.ianvisits.co.uk/articles/tfl-facing-surge-in-foi-appeals-as-people-turn-to-artificial-intelligence-92261,,United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
0697f08a299ac81f452f,Comment désactiver les aperçus IA des recherches Google,Francoischarron.com,2026-09-02T07:00:00Z,"09/02/2026, 07:00 AM, +0000 UTC",https://francoischarron.com/gadgets-techno/web-applications/comment-desactiver-les-apercus-ia-des-recherches-google/psAb7Skyv4,,Canada,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
13409a4b7c763c02ae86,共探人工智能赋能医疗健康创新路径 第七期“邕城科技讲坛”举办,中国科技网,2026-09-02T05:24:12Z,"09/02/2026, 05:24 AM, +0000 UTC",https://www.stdaily.com/web/gdxw/2026-09/02/content_573811.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
20ebdd6ecb0031fcd499,郑州大学：以AI之力赋能科研与农业生产,中国科技网,2026-09-02T02:54:15Z,"09/02/2026, 02:54 AM, +0000 UTC",https://www.stdaily.com/web/gdxw/2026-09/02/content_573766.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
8e7d21720c1479d11236,"US pushes looser approach to AI regulation, while EU pushes new law",Al Jazeera,2026-09-02T01:08:26Z,"09/02/2026, 01:08 AM, +0000 UTC",https://www.aljazeera.com/news/2026/9/2/us-pushes-looser-approach-to-ai-regulation-while-eu-pushes-new-law,,Canada; United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
ff534cca2a9269f99f17,人工智能启蒙教学,江苏省委新闻网,2026-09-02T00:21:00Z,"09/02/2026, 12:21 AM, +0000 UTC",https://www.zgjssw.gov.cn/shixianchuanzhen/nanjing/202609/t20260902_8591477.shtml,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
bd45b51e82ccbd6f7c26,"ChatGPT, Grok Added to War Department's AI System Options",U.S. Department of War (.gov),2026-09-01T21:59:50Z,"09/01/2026, 09:59 PM, +0000 UTC",https://www.war.gov/News/News-Stories/Article/Article/4588244/chatgpt-grok-added-to-war-departments-ai-system-options,,Canada; United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
bd439a6d40ca5ee2d25a,Intelligence artificielle : un rapport américain alerte sur le risque d'une génération qui « désapprend » à apprendre,Public Sénat,2026-09-01T18:00:48Z,"09/01/2026, 06:00 PM, +0000 UTC",https://www.publicsenat.fr/actualites/education/intelligence-artificielle-un-rapport-americain-alerte-sur-le-risque-dune-generation-qui-desapprend-a-apprendre,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
e1852b78e191ee929b67,第23届中国—东盟商务与投资峰会将突出人工智能应用,中国科技网,2026-09-01T12:55:29Z,"09/01/2026, 12:55 PM, +0000 UTC",https://www.stdaily.com/web/gdxw/2026-09/01/content_573468.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
6a3ddea1eaf74985f71f,Ensuring multiomics data reproducibility for artificial intelligence with reference materials as a common calibrator,Nature,2026-09-01T10:58:27Z,"09/01/2026, 10:58 AM, +0000 UTC",https://www.nature.com/articles/s41587-026-03267-1,,United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
a4f74185f728bc6708d9,US to press G20 on light-touch AI regulation,Tech Xplore,2026-09-01T08:22:48Z,"09/01/2026, 08:22 AM, +0000 UTC",https://techxplore.com/news/2026-09-g20-ai.html,,Canada; United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
56fe06cbdc8f31607d70,L'intelligence artificielle fait peser un risque grave sur l'économie mondiale prévient le gouverneur de la Banque d'Angleterre,BFM,2026-09-01T07:45:16Z,"09/01/2026, 07:45 AM, +0000 UTC",https://www.bfmtv.com/tech/intelligence-artificielle/l-intelligence-artificielle-fait-peser-un-risque-grave-sur-l-economie-mondiale-previent-le-gouverneur-de-la-banque-d-angleterre_AN-202609010334.html,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
b6c6eb4053b036f81174,官渡区人工智能产业发展大会举行 多个项目现场签约,央广网,2026-09-01T07:43:42Z,"09/01/2026, 07:43 AM, +0000 UTC",https://www.cnr.cn/yn/cjrh/20260901/t20260901_527801178.shtml,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
e1343573248003875552,四川省人工智能产业应用场景发布对接大会在达州举行,中国科技网,2026-09-01T03:05:19Z,"09/01/2026, 03:05 AM, +0000 UTC",https://www.stdaily.com/web/gdxw/2026-09/01/content_573123.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
cf9db6d77f6284994b23,东博会：展区将全面展现人工智能前沿技术和应用,新华网,2026-09-01T03:04:23Z,"09/01/2026, 03:04 AM, +0000 UTC",http://www.news.cn/fortune/20260901/97d618abe351433a843d8882e10502fa/c.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
4b08533d760b2011207d,光谷启动首个“FDE+智能体”培训工程 将培育超1000名AI产品经理,hubei.gov.cn,2026-09-01T02:50:00Z,"09/01/2026, 02:50 AM, +0000 UTC",https://www.hubei.gov.cn/zhuanti/2021zt/2021wsgg/2012ggmd/202609/t20260901_6004971.shtml,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
2fdd9a413c7401f32521,第三届“兴智杯”全国人工智能创新应用大赛在深圳启动,中国科技网,2026-09-01T01:41:48Z,"09/01/2026, 01:41 AM, +0000 UTC",https://www.stdaily.com/web/gdxw/2026-09/01/content_572985.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
d553d08c05f634644e14,当AI帮人决策“买单” 如何筑牢支付安全底线,新华网,2026-09-01T01:23:07Z,"09/01/2026, 01:23 AM, +0000 UTC",http://www.news.cn/tech/20260901/cac9f6921e0b4b1c9fbfdcf4aad59c8c/c.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
5b9c250b71a629a7a993,Artificial intelligence agents going rogue fuel calls for regulation,PBS,2026-08-31T22:40:11Z,"08/31/2026, 10:40 PM, +0000 UTC",https://www.pbs.org/newshour/show/artificial-intelligence-agents-going-rogue-fuel-calls-for-regulation,,Canada; United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
dec8cffc19e5174b9fdc,"Artificial intelligence could cause global economic downturn, Bank of England governor warns",Sky News,2026-08-31T15:46:59Z,"08/31/2026, 03:46 PM, +0000 UTC",https://news.sky.com/story/artificial-intelligence-could-cause-global-economic-downturn-bank-of-england-governor-warns-13579423,,United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
5b5368ae8e8714d9a7e7,人工智能应用服务商培育专项行动启动,新华网,2026-08-31T11:41:12Z,"08/31/2026, 11:41 AM, +0000 UTC",https://www.news.cn/fortune/20260831/d7eaa6eb19dc49e4bc985cbfa9da43de/c.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
21c55a53ecd778ec06f5,联通元景核心参编，人工智能词元（Token）运营管理能力规范发布,新华网,2026-08-31T09:26:09Z,"08/31/2026, 09:26 AM, +0000 UTC",http://www.news.cn/tech/20260831/fd89c32fa18d435ea88a1e5d8e88d719/c.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
7eb624bace29b2aada62,我国化工行业首个大模型发布新版本,新华网,2026-08-31T08:01:02Z,"08/31/2026, 08:01 AM, +0000 UTC",https://www.news.cn/tech/20260831/9b10d6d479fc4141abcbe56ba756771c/c.html,,China,zh-cn,2026-09-07T04:39:12.526463Z,unreviewed,,,
69aea7f023eff645082a,Tidal AI Policy,TIDAL,2026-08-31T07:00:00Z,"08/31/2026, 07:00 AM, +0000 UTC",https://tidal.com/ai-policy,,Canada; United Kingdom; United States,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
37b82d6ff4020fa97044,La gauche et l’intelligence artificielle,Le Monde diplomatique,2026-08-31T07:00:00Z,"08/31/2026, 07:00 AM, +0000 UTC",https://www.monde-diplomatique.fr/2026/08/MOROZOV/69807,,Canada; France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
ea66aafc3a90ce574f30,FSB Chair warns of risks arising from frontier Artificial Intelligence (AI) models,Financial Stability Board,2026-08-31T06:04:42Z,"08/31/2026, 06:04 AM, +0000 UTC",https://www.fsb.org/2026/08/fsb-chair-warns-of-risks-arising-from-frontier-artificial-intelligence-ai-models,,Canada; United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
a2a91fc94714bb6f0470,"Généatique, du ZX81 à l’intelligence artificielle",La Revue française de Généalogie,2026-08-31T05:02:47Z,"08/31/2026, 05:02 AM, +0000 UTC",https://www.rfgenealogie.com/infos/geneatique-du-zx81-a-l-intelligence-artificielle,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
7a30f0572234a1351128,AI’s worst disasters will arrive unannounced | Letters,The Guardian,2026-08-31T01:30:00Z,"08/31/2026, 01:30 AM, +0000 UTC",https://www.theguardian.com/technology/2026/aug/30/ais-worst-disasters-will-arrive-unannounced,,United Kingdom,en,2026-09-07T04:39:12.526463Z,unreviewed,,,
da5b7d704128feb5f363,Afrique : le marché de l’intelligence artificielle pourrait générer 1 000 milliards USD d’ici 2035,africa24tv.com,2026-08-30T15:35:00Z,"08/30/2026, 03:35 PM, +0000 UTC",https://africa24tv.com/afrique-le-marche-de-lintelligence-artificielle-pourrait-generer-1-000-milliards-usd-dici-2035,,Canada,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
0c00cbcdffcc2a945742,L’intelligence artificielle selon MC Solaar,franceinfo,2026-08-30T08:00:02Z,"08/30/2026, 08:00 AM, +0000 UTC",https://www.franceinfo.fr/replay-radio/ces-chansons-qui-font-l-actu/l-intelligence-artificielle-selon-mc-solaar_8083994.html,,France,fr,2026-09-07T04:39:12.526463Z,unreviewed,,,
